Plant State,"Elec Fuel Consumption
MMBtu"
MN,140
MN,687
MN,0
MN,829
MN,"2,323"
MN,471
MN,0
MN,0
MN,0
MN,0
MN,800
MN,823
MN,"302,908"
MN,0
MN,56
MN,710
MN,"198,688"
MN,"1,646"
MN,56
MN,"1,561"
MN,"35,060"
MN,0
MN,0
MN,0
MN,"24,018"
MN,"401,519"
MN,"170,433"
MN,0
MN,"68,458"
MN,579
MN,"44,394"
MN,129
MN,38
MN,200
MN,107
MN,0
MN,16
MN,23
MN,"2,229"
MN,"1,039"
MN,278
MN,0
MN,"4,290"
MN,734
MN,0
MN,"1,010"
MN,0
MN,"4,096"
MN,"1,843"
MN,469
MN,52
MN,"27,039"
MN,"2,247"
MN,"5,869"
MN,645
MN,"13,989"
MN,"2,885"
MN,0
MN,0
MN,0
MN,151
MN,894
MN,"6,097"
MN,0
MN,"159,920"
MN,"13,392"
MN,730
MN,"2,469"
MN,"1,609"
MN,0
MN,756
MN,11
MN,"8,648"
MN,227
MN,75
MN,0
MN,"309,711"
MN,"1,096,601"
MN,"604,694"
MN,318
MN,"1,376"
MN,90
MN,0
MN,"47,903"
MN,"1,976"
MN,"48,924"
MN,614
MN,469
MN,"1,276"
MN,"120,221"
MN,"4,383"
MN,"675,869"
MN,"3,585"
MN,"423,993"
MN,23
MN,"2,039,975"
MN,"1,959,952"
MN,"48,486"
MN,"5,928"
MS,0
MS,0
MS,"11,994,066"
MS,"78,049"
MS,"110,676"
MS,0
MS,"15,656,209"
MS,"4,306"
MS,"10,005,531"
MS,0
MS,"6,513"
MS,"2,039,647"
MS,0
MS,0
MS,0
MS,0
MS,"3,849"
MS,0
MS,"3,445"
MS,0
MS,0
MS,"37,410"
MS,"2,117"
MS,"6,224"
MS,0
MS,0
MS,0
MS,0
MS,0
MS,0
MS,"2,926"
MS,0
MS,"626,214"
MS,"6,640,771"
MS,0
MS,"1,269,794"
MS,"383,952"
MS,0
MS,0
MO,"367,175"
MO,"47,770"
MO,"8,620,517"
MO,"8,400"
MO,"59,996"
MO,"1,125,260"
MO,"883,351"
MO,"273,029"
MO,"28,071,853"
MO,"47,925"
MO,"4,921,091"
MO,"120,661"
MO,0
MO,"13,373"
MO,0
MO,"1,766"
MO,"158,102"
MO,0
MO,"21,904"
MO,"10,350,459"
MO,0
MO,"1,239"
MO,"30,348"
MO,9
MO,"47,526"
MO,0
MO,"34,551"
MO,0
MO,"5,982"
MO,"108,585"
MO,"23,031,671"
MO,"139,938,228"
MO,0
MO,"41,843"
MO,"998,886"
MO,0
MO,"15,812,335"
MO,"3,095,734"
MO,0
MO,"23,200"
MO,"62,947,711"
MO,0
MO,0
MO,0
MO,"1,002"
MO,0
MO,0
MO,0
MO,"5,842"
MO,"5,378"
MO,"11,919"
MO,"33,931"
MO,823
MO,0
MO,"22,243"
MO,266
MO,"223,425"
MO,0
MO,0
MO,"304,103"
MO,"301,197"
MO,0
MO,"26,074"
MO,24
MO,0
MO,0
MO,250
MO,"101,657"
MO,107
MO,0
MO,0
MO,0
MO,"281,687"
MO,"14,789"
MO,357
MO,"263,247"
MO,"4,091"
MO,"1,497"
MO,"1,359"
MO,30
MO,0
MO,113
MO,"27,589"
MO,90
MO,0
MO,0
MO,370
MO,0
MO,0
MO,164
MO,"9,018"
MO,353
MO,543
MO,0
MO,0
MO,0
MO,0
MO,"143,557"
MO,"1,474,406"
MO,0
MO,0
MO,"4,261"
MO,0
MO,0
MO,269
MO,0
MO,"3,509,921"
MO,"38,868"
MO,"76,924,761"
MO,0
MO,"53,961"
MO,"77,264,092"
MO,0
MT,"6,768"
MT,"29,481"
MT,748
MT,"3,699"
MT,"1,262,879"
MT,"2,970,452"
MT,"1,075,127"
MT,"3,111,847"
MT,"8,882,935"
MT,"2,949,440"
MT,"558,330"
MT,"3,630,684"
MT,"4,285,053"
MT,"4,193,557"
WY,"1,673"
MT,"16,757,023"
MT,"9,094,805"
MT,"9,641,309"
NE,201
NE,0
NE,852
NE,"1,629"
NE,0
NE,0
NE,0
NE,224
NE,506
NE,"1,822"
NE,0
NE,58
NE,6
NE,"10,408"
NE,0
NE,"1,042,891"
NE,"758,311"
NE,"951,614"
NE,84
NE,245
NE,544
NE,90
NE,793
NE,318
NE,101
NE,23
NE,36
NE,7
NE,"3,417"
NE,"23,864"
NE,29
NE,256
NE,0
NE,"126,292"
NE,0
NE,"178,436"
NE,"5,535,771"
NE,0
NE,"16,175"
NE,"53,229"
NE,0
NE,0
NE,0
NE,"3,418"
NE,0
NE,"5,911"
NE,"1,027"
NE,0
NE,11
NE,360
NE,24
NE,"5,915"
NE,120
NE,360
NE,"2,120"
NE,28
NE,156
NE,"1,381,260"
NE,"8,485"
NE,"40,748"
NE,"5,324"
NE,"3,386"
NE,"7,063"
NE,"288,377"
NE,"783,310"
NE,"26,015"
NE,"10,542,801"
NE,"95,674"
NE,"34,903"
NE,"179,941"
NE,"18,661,009"
NE,"54,294"
NE,"1,211,886"
NE,72
NE,"1,480"
NE,2
NE,29
NE,353
NE,371
NE,0
NE,123
NE,"1,254"
NE,0
NE,815
NE,0
NE,90
NE,0
NE,"1,182"
NE,36
NE,155
NE,77
NE,368
NE,"1,257"
NE,533
NE,880
NE,329
NE,0
NE,"2,575"
NE,"2,929"
NE,249
NE,212
NE,393
NV,0
NV,"5,147,475"
NV,"3,876,329"
NV,"5,633,075"
NV,"2,006,764"
NV,"29,041,631"
NV,"3,057,806"
NV,"1,742,603"
NH,"3,209,159"
NH,"2,425,222"
VT,"1,478,162"
VT,"1,362,296"
NH,"947,080"
NH,"438,447"
NH,"265,809"
NH,"363,913"
NH,"115,822"
NH,"64,257"
NH,"136,542"
NH,"5,207"
NH,"9,286"
NH,"6,194,939"
NH,"9,912"
NH,"2,462"
NH,0
NH,"1,391,482"
NH,0
NH,"19,830"
NH,"3,466"
NH,"218,884"
NH,"4,171,372"
NH,"1,047,214"
NH,0
NH,"6,178"
NJ,"168,897"
NJ,"3,678"
NJ,0
NJ,0
NJ,0
NJ,0
NJ,"24,546"
NJ,"176,400"
NJ,"37,012,750"
NJ,"42,251"
NJ,"15,773"
NJ,0
NJ,0
NJ,0
NJ,"69,204"
NJ,"60,324"
NJ,"20,239"
NJ,0
NJ,"762,193"
NJ,"557,632"
NJ,"29,016,721"
NJ,0
NJ,"145,093"
NJ,"349,163"
NJ,426
NJ,"21,189"
NJ,0
NJ,"3,054,315"
NJ,0
NJ,0
NJ,"2,742,148"
NJ,"435,154"
NJ,0
NJ,"35,358,872"
NJ,"2,408"
NJ,"137,379"
NJ,"456,087"
NJ,"1,488"
NJ,0
NJ,"91,139,444"
NJ,"106,402,257"
NJ,0
NJ,"871,458"
NJ,0
NJ,"13,564,467"
NJ,0
NJ,0
NJ,0
NJ,"5,262"
NJ,0
NJ,0
NJ,"17,252"
NJ,"803,073"
NJ,0
NM,0
NM,"489,077"
NM,"69,123,723"
NM,"841,310"
NM,"6,945,702"
NM,"2,438,721"
NM,"3,990,487"
NM,0
NM,0
NM,"2,467,775"
NM,0
NM,"210,671"
NM,"52,667,582"
NM,"5,542,495"
NM,"7,149,129"
NM,"417,846"
NM,429
NY,"1,550"
NY,"364,670"
NY,"1,683"
NY,"169,170"
NY,"66,268"
NY,"4,825"
NY,"618,452"
NY,0
NY,"8,138"
NY,"18,286"
NY,"11,536,279"
NY,0
NY,"17,916,675"
NY,"5,625,606"
NY,"263,139"
NY,"49,969"
NY,"264,769"
NY,0
NY,0
NY,"14,887"
NY,"83,830,379"
NY,"55,653"
NY,"1,158,814"
NY,0
NY,0
NY,"121,032"
NY,"10,116,879"
NY,0
NY,"72,883"
NY,"21,541,575"
NY,"1,200,795"
NY,"1,424"
NY,"1,678"
NY,"4,699"
NY,"42,560"
NY,"2,319,760"
NY,"14,015,935"
NY,"297,570"
NY,"164,078"
NY,"21,164"
NY,"65,058"
NY,0
NY,"3,911"
NY,"26,376,776"
NY,"2,579,702"
NY,"25,693"
NY,0
NY,"580,324"
NY,"2,907,662"
NY,"953,029"
NY,"36,476"
NY,"37,703"
NY,"42,301"
NY,"29,535"
NY,"223,476"
NY,0
NY,0
NY,"2,140,438"
NY,0
NY,0
NY,"1,967"
NY,"461,627"
NY,"526,593"
NY,"1,062,215"
NY,"25,152"
NY,0
NY,"9,369"
NY,0
NY,"36,086,015"
NY,"124,535"
NY,"517,908"
NY,"111,151"
NY,"954,173"
NY,"305,192"
NY,"551,839"
NY,"497,033"
NY,"199,769"
NY,"1,583,778"
NY,"462,474"
NY,"280,393"
NY,"63,546"
NY,"151,782"
NY,"105,341"
NY,"105,569"
NY,"199,457"
NY,"898,247"
NY,"176,908"
NY,"97,023"
NY,"58,039"
NY,"23,689"
NY,"374,830"
NY,"423,246"
NY,"190,793"
NY,"31,619"
NY,"275,431"
NY,"290,890"
NY,"317,902"
NY,"83,912"
NY,"258,308"
NY,"66,195"
NY,"190,408"
NY,"229,694"
NY,"57,509"
NY,"242,885"
NY,"383,103"
NY,"105,643,075"
NY,"55,179,009"
NY,"203,839"
NY,"91,505"
NY,0
NY,"40,160"
NY,"540,382"
NY,"234,247"
NY,"73,088"
NY,"180,586"
NY,"138,654"
NY,"719,235"
NY,"905,703"
NY,"96,603"
NY,"115,121"
NY,"1,353,155"
NY,"634,240"
NY,"11,300"
NY,"69,000"
NY,"1,551,212"
NY,"356,878"
NY,"758,891"
NY,"2,186,954"
NY,"873,976"
NY,"1,134,595"
NY,"222,712"
NY,"232,033"
NY,"1,378,965"
NY,"236,893"
NY,"156,534"
NY,"26,847"
NY,"4,756,902"
NY,"513,118"
NY,"867,419"
NY,0
NY,6
NY,"4,902"
NY,"137,900"
NY,"385,164"
NY,0
NY,0
NY,"8,207"
NY,"189,536"
NY,"104,113"
NY,"209,591"
NY,"27,748"
NY,"1,709"
NY,0
NY,"18,767"
NY,"439,309"
NY,408
NY,0
NY,"1,120,720"
NY,0
NY,0
NY,"133,763"
NY,"632,436"
NY,"581,219"
NY,0
NY,0
NY,"152,704,889"
NY,"69,550,491"
NY,"5,064"
NY,"15,501"
NY,"181,025"
NC,"667,633"
NC,"5,175,890"
NC,"15,644,033"
NC,"72,219"
NC,"12,385"
NC,"804,495"
NC,"7,391"
NC,"60,971,992"
NC,"413,721"
NC,"2,172,287"
NC,"4,350,373"
NC,0
NC,"47,576"
NC,0
NC,"8,774,225"
NC,"110,255"
NC,"1,071,359"
NC,0
NC,"5,634,172"
NC,0
NC,"31,173,501"
NC,"49,468,269"
NC,"282,140"
NC,"2,833,192"
NC,0
NC,"5,433,591"
NC,0
NC,"30,130,411"
NC,"1,483,288"
NC,"80,616,004"
NC,"187,970"
NC,"1,889,098"
NC,"978,480"
NC,"1,086,081"
NC,"190,183"
NC,"308,271"
NC,"338,960"
NC,"251,362"
NC,"33,921"
NC,"49,054"
NC,"2,459,401"
NC,"438,000"
NC,"874,155"
NC,"64,430"
NC,"4,296,105"
NC,"3,423,150"
NC,"95,827"
NC,"328,527"
NC,"10,474,706"
NC,"3,202,896"
NC,0
NC,"5,927"
ND,"71,957"
ND,"6,491,937"
ND,269
ND,0
ND,"91,857"
ND,"7,368"
ND,0
ND,"28,952,123"
ND,"58,664"
ND,"38,518,422"
ND,0
ND,"982,312"
ND,"197,239"
ND,0
ND,"56,482,456"
OH,"100,186,594"
OH,"379,085"
OH,0
OH,0
OH,0
OH,0
OH,0
OH,"100,346"
OH,"8,206"
OH,"56,862,255"
OH,"213,139"
OH,"1,408"
OH,"11,470,439"
OH,"142,161"
OH,0
OH,0
OH,0
OH,"2,602"
OH,0
OH,"44,086,849"
OH,"76,844"
OH,0
OH,"2,098,660"
OH,322
OH,0
OH,0
OH,56
OH,"48,442"
OH,404
OH,"22,097,397"
OH,"137,256"
OH,616
OH,407
OH,57
OH,"105,913"
OH,"9,996"
OH,0
OH,685
OH,0
OH,"1,895"
OH,"52,631,351"
OH,"355,159"
OH,"2,368,329"
OH,"629,320"
OH,0
OH,"60,971,001"
OH,"88,206"
OH,"1,178,372"
OH,753
OH,"15,941"
OH,"16,873,689"
OH,0
OH,223
OH,"1,605,825"
OH,950
OH,63
OH,0
OH,"42,319"
OH,119
OH,0
OH,6
OH,36
OH,"4,047"
OH,"10,407"
OH,"1,451"
OH,"969,490"
OH,"3,872"
OH,"19,215"
OH,0
OH,0
OH,0
OH,0
OH,0
OH,"2,449"
OH,"10,584"
OH,"232,140"
OH,"258,453"
OH,"1,097"
OH,"53,471"
OH,"4,074"
OH,0
OH,"35,105"
OH,0
OH,"1,315"
OH,"1,683"
OH,0
OH,0
OH,0
OH,324
OH,0
OK,0
OK,"1,518,676"
OK,0
OK,"7,233,875"
OK,0
OK,"584,304"
OK,"43,506,838"
OK,211
OK,"9,417,684"
OK,"40,267"
OK,0
OK,0
OK,"15,924,124"
OK,0
OK,0
OK,0
OK,"14,640,532"
OK,0
OK,0
OK,"5,306,064"
OK,"27,273,891"
OK,"1,048,875"
OK,"6,232,581"
OK,0
OK,0
OK,"5,557,399"
OK,0
OK,"521,344"
OK,0
OK,0
OK,0
OK,"1,605,136"
OK,"3,105,466"
OK,0
OK,"1,762,627"
OK,"3,907,391"
OK,487
OK,81
OK,"1,444,478"
OK,228
OK,204
OK,306
OK,0
OK,0
OK,0
OK,"1,565,252"
OK,"763,379"
OK,"9,981,482"
OK,"4,208,363"
OK,"7,801"
OK,"1,227,251"
OR,"19,982,161"
OR,"9,927,128"
OR,"368,658"
OR,"336,185"
OR,"149,405"
OR,0
OR,"134,356"
OR,"1,766,632"
OR,"1,136,761"
OR,"110,287"
OR,"1,813,533"
OR,"202,683"
OR,"23,133"
OR,"517,725"
OR,"401,558"
OR,"1,775,799"
OR,"42,463"
OR,"1,186,070"
OR,"1,456,076"
OR,"3,293,208"
OR,"801,216"
OR,"7,602,731"
OR,"1,059,241"
OR,"1,510,254"
OR,"606,234"
OR,"468,600"
OR,"792,876"
OR,"44,243,747"
OR,"733,080"
OR,"3,453,128"
OR,"576,092"
OR,"2,279,816"
OR,"1,111,645"
OR,"83,692,606"
OR,"2,186,142"
OR,"51,730,247"
PA,"12,390"
PA,"428,564"
PA,490
PA,"7,773"
PA,"19,417"
PA,"37,334"
PA,"96,663"
PA,0
PA,"6,176"
PA,0
PA,"1,039,186"
PA,0
PA,"4,672"
PA,0
PA,"11,424"
PA,0
PA,"15,110"
PA,"1,133,786"
PA,840
PA,"6,598,690"
PA,"207,838"
PA,"102,997,845"
PA,0
PA,"37,551"
PA,"54,653,294"
PA,"288,279"
PA,"958,214"
PA,0
PA,"63,967"
PA,"28,325,513"
PA,757
PA,0
PA,0
PA,"6,110,581"
PA,0
PA,"211,473"
PA,"1,021"
PA,"4,879,906"
PA,"13,397"
PA,"115,048,909"
PA,0
PA,0
PA,825
PA,"5,178,068"
PA,0
PA,"29,227"
PA,0
PA,"11,686,638"
PA,"34,395"
PA,"10,237,413"
PA,0
PA,"1,688"
PA,"17,740"
PA,"9,161"
PA,"11,383,378"
PA,"8,975"
PA,"1,154"
PA,"72,388"
PA,"1,346,615"
PA,"7,818,088"
PA,"58,314"
PA,"28,439,739"
PA,"201,968"
PA,0
PA,0
PA,"4,796"
PA,0
PA,446
PA,"1,238,463"
PA,"3,222"
PA,"1,424"
PA,"20,715"
PA,"15,616"
PA,"60,872"
PA,"309,685"
PA,"385,573"
PA,"28,025"
PA,"33,309"
PA,0
PA,"113,868,529"
PA,"112,789,463"
PA,"168,508"
PA,"168,508"
PA,0
PA,"17,184"
PA,"16,853,535"
PA,"165,910"
PA,0
PA,0
PA,"4,405,976"
PA,0
RI,0
RI,0
RI,"388,952"
RI,"14,765,368"
SC,"1,093,372"
SC,"1,913,846"
SC,0
SC,0
SC,0
SC,0
SC,"55,181,119"
SC,"39,009"
SC,"380,685"
SC,0
SC,0
SC,"1,621,885"
SC,"2,022,408"
SC,"1,853,301"
SC,"133,702"
SC,0
SC,"118,105"
SC,0
SC,"2,444,450"
SC,"22,652,960"
SC,"117,603"
SC,"670,590"
SC,0
SC,"714,378"
SC,0
SC,"72,842,157"
SC,"79,258,449"
SC,"70,523,245"
SC,0
SC,"100,441"
SC,"3,058,981"
SC,"1,600,574"
SC,"758,062"
SC,"800,215"
SC,"12,578"
SC,"7,607"
SC,"137,696"
SC,"146,057"
SC,0
SC,0
SC,"3,614"
SC,"6,244,314"
SC,"238,143"
SC,"491,825"
SC,"72,261"
SC,"43,186"
SC,"2,022,170"
SC,0
SC,0
SC,"252,180"
SC,"15,854,560"
SC,"23,182"
SC,"131,486"
SC,"941,929"
SC,"38,864,007"
SC,"104,444"
SC,"22,884"
SC,"13,390"
SC,0
SC,"152,928"
SC,"29,427,744"
SC,"55,755"
SC,599
SC,"19,310"
SC,"1,941,501"
SC,0
SC,0
SC,0
SC,0
SC,"16,604"
SC,"134,265"
SC,"5,600,272"
SD,"13,986"
SD,"42,426"
SD,0
SD,"15,511"
SD,0
SD,"2,445"
SD,"375,617"
SD,64
SD,259
SD,"1,172"
SD,"188,453"
SD,294
SD,"11,262"
SD,"30,460,227"
SD,"15,705,028"
SD,"10,863,339"
TN,"6,087,991"
TN,"11,363,126"
TN,"63,132"
TN,"35,818"
TN,0
TN,"27,890"
TN,"4,158,031"
TN,"4,166,937"
TN,"1,792,633"
TN,"14,386,144"
TN,"209,765"
TN,"3,835,280"
TN,"7,640,477"
TN,"24,065,732"
TN,"724,225"
TN,"81,289,695"
TN,"5,218,031"
TN,"1,321,492"
TN,"8,314,137"
TN,"77,606"
TN,"613,979"
TN,0
TN,"33,374"
TN,"56,375,899"
TN,"1,464,569"
TN,"12,284,466"
TN,0
TN,"21,801,210"
TN,0
TN,"34,490"
TN,"8,259,835"
TN,0
TN,0
TN,0
TN,0
TN,"17,861,760"
TN,"66,350"
TN,"16,897,130"
TN,"1,387,277"
TN,"5,197,801"
TN,"3,246,786"
TN,"943,120"
TN,"521,158"
TN,"1,763,298"
TN,"11,539,938"
TN,"11,342"
TN,"622,431"
TN,"1,645,075"
TN,"9,886,290"
TN,"223,557"
TN,"3,891,913"
TN,"1,313,415"
TN,"4,132,123"
TN,"722,075"
TX,"301,207"
TX,"1,718,226"
TX,"1,235,526"
TX,"15,168,198"
TX,"557,648"
TX,"7,537,041"
TX,0
TX,"3,315,569"
TX,"6,179,080"
TX,0
TX,0
TX,"22,641,896"
TX,0
TX,"8,769,202"
TX,"21,741,043"
TX,220
TX,"51,948,808"
TX,"16,177,774"
TX,0
TX,"708,893"
TX,0
TX,0
TX,"5,331,343"
TX,"898,984"
TX,"8,224"
TX,"9,974,609"
TX,"154,492,048"
TX,0
TX,"1,720,506"
TX,0
TX,"95,298"
TX,0
TX,"6,767,703"
TX,0
TX,"7,038,777"
TX,"38,206"
TX,"18,873,271"
TX,"10,105,209"
TX,185
TX,"14,079,438"
TX,0
TX,"1,548,766"
TX,0
TX,0
TX,"10,395,213"
TX,"19,996"
TX,"121,911"
TX,"22,488"
TX,"919,729"
TX,0
TX,0
TX,"2,719,072"
TX,"31,246"
TX,"6,680,637"
TX,"1,198"
TX,"1,423,551"
TX,56
TX,0
TX,"521,036"
TX,0
TX,"620,423"
TX,0
TX,0
TX,"9,712,639"
TX,0
TX,0
TX,0
TX,"218,849"
TX,"238,044"
TX,350
TX,0
TX,"7,058"
TX,0
TX,"171,944"
TX,0
TX,"898,666"
TX,"84,003"
TX,"112,015"
TX,"64,010"
TX,0
TX,"58,138"
TX,"70,183"
TX,"306,257"
TX,"365,144"
TX,"427,505"
TX,"164,945"
TX,"151,554"
TX,"1,203,420"
TX,"6,092,377"
TX,0
TX,"145,186"
TX,0
TX,0
TX,"1,652,332"
TX,"2,130,816"
TX,"1,010"
TX,"10,818,093"
TX,"9,074"
TX,"1,728,140"
TX,"1,698"
TX,"4,775,722"
TX,"16,207"
TX,"1,506,173"
TX,"1,636"
TX,"3,787,816"
TX,"2,559,771"
TX,0
TX,0
TX,0
TX,0
TX,0
TX,"2,179,394"
TX,0
TX,"32,228"
TX,"2,815"
UT,"67,254"
UT,"635,094"
UT,"137,470"
UT,"928,051"
UT,"48,799"
UT,0
UT,"84,074"
UT,"45,320"
UT,"34,294"
UT,"102,630"
UT,0
UT,"223,519"
UT,"56,836"
UT,"31,081"
UT,"12,745"
UT,"10,160"
UT,"65,485"
UT,"66,787"
UT,"53,378"
UT,"177,709"
UT,"58,592"
VT,"11,722"
VT,"24,917"
VT,"56,964"
VT,"139,437"
VT,"167,751"
VT,"75,335"
VT,"61,889"
VT,"306,097"
VT,"229,220"
VT,"92,406"
VT,"8,420"
VT,"31,464"
VT,"52,403"
VT,"119,428"
VT,"137,142"
VT,0
VT,0
VT,"15,267"
VT,"5,828"
VT,"287,158"
VT,"4,846"
VT,"80,833"
VT,"87,124"
VT,"8,630"
VT,"2,240,666"
VT,"1,172,785"
VT,"33,883"
VT,"30,699"
VT,0
VT,"9,910"
VT,0
VT,"28,604"
VT,"32,385"
VT,"12,772"
VA,"340,272"
VA,"486,300"
VA,"2,771,886"
VA,0
VA,0
VA,"6,594,636"
VA,"762,542"
VA,"71,539"
VA,"265,600"
VA,"3,293,545"
VA,0
VA,"28,507"
VA,"11,103"
VA,"51,246"
VA,"35,878"
VA,0
VA,"165,124"
VA,0
VA,0
VA,"339,766"
VA,"16,512,149"
VA,"19,604,379"
VA,"262,355"
VA,"15,568"
VA,"45,946"
VA,"39,264"
VA,0
VA,"21,135"
VA,0
VA,0
VA,"8,660"
VA,"25,425,697"
VA,"31,995"
VA,"27,377"
VA,"1,170,712"
VA,"601,385"
VA,"69,600,619"
VA,"68,600,810"
VA,"4,148,630"
VA,"93,022"
VA,"758,367"
VA,"2,039,375"
VA,"112,990"
VA,"313,806"
VA,"5,891"
VA,"6,692,613"
VA,"289,325"
WA,"91,044"
WA,"59,682,461"
WA,0
WA,"102,052"
WA,"4,100,979"
WA,"4,965,168"
WA,"4,730,776"
WA,827
WA,"1,240,102"
WA,"3,507,425"
WA,"621,985"
WA,"3,038,833"
WA,"1,515,114"
WA,"4,598,331"
WA,"92,970"
WA,"1,304,677"
WA,"670,281"
WA,"57,243,777"
WA,"40,412,092"
WA,"43,126,146"
WA,"48,594,674"
WA,"4,020,381"
OR,"65,195,271"
WA,"1,878,547"
WA,"1,045,950"
WA,"1,599,218"
WA,"3,019,489"
WA,"5,880,956"
WA,"8,264,365"
WA,"112,456,850"
WA,"15,576,508"
WA,"22,324,182"
WA,"21,698,636"
WA,"796,798"
WV,"129,698,445"
WV,"602,033"
WV,"62,435,622"
WV,"192,525"
WV,0
WV,0
WV,"194,343"
WV,"132,415,172"
WV,"59,100,969"
WV,"334,480"
WV,"2,709"
WV,"57,192,714"
WV,"160,575"
WV,958
WI,"278,825"
WI,"401,944"
WI,"269,886"
WI,"474,262"
WI,"277,438"
WI,0
WI,0
WI,0
WI,"36,442"
WI,0
WI,"14,868"
WI,"105,534"
WI,"2,845,098"
WI,"395,324"
WI,"118,425"
WI,"87,462"
WI,"43,298"
WI,0
WI,"1,152"
WI,0
WI,0
WI,"420,918"
WI,0
WI,875
WI,"78,213"
WI,"332,742"
WI,"695,391"
WI,"493,528"
WI,"11,576"
WI,"274,050"
WI,"263,299"
WI,"4,459"
WI,"729,775"
WI,"1,008,972"
WI,"1,347,193"
WI,"243,305"
WI,"1,036,254"
WI,"85,149"
WI,"29,111"
WI,"346,708"
WI,"1,441,572"
WI,"48,206"
WI,"29,678"
WI,0
WI,87
WI,"394,214"
WI,"39,550,914"
WI,"362,594"
WI,"50,110,470"
WI,0
WI,0
WI,0
WI,"2,746,191"
WI,"105,880"
WI,"68,317"
WI,"73,386"
WI,"1,863"
WI,"51,707,365"
WI,"54,189,047"
WI,"74,538"
WI,"34,263,400"
WI,0
WI,"458,504"
WI,"1,362,769"
WI,0
WI,"190,272"
WI,"44,752"
WI,"221,909"
WI,"174,488"
WI,"1,014,805"
WI,"86,051"
WI,"203,867"
WI,"101,701"
WI,"68,416"
WI,"51,538"
WI,0
WI,"2,510,916"
WI,0
WI,"486,572"
WI,"5,381,818"
WI,"122,759"
WI,"140,912"
WI,"1,422"
WI,"1,253,678"
WI,"209,991"
WI,0
WI,"307,226"
WI,0
WI,"216,774"
WI,"43,797,677"
WI,0
WI,"943,802"
WI,"1,068,381"
WI,"4,057"
WI,"1,984"
WI,"2,548"
WI,18
WI,102
WI,0
WI,"1,010"
WI,507
WI,240
WI,0
WI,144
WI,"21,302"
WI,"216,320"
WI,"346,290"
WI,"152,940"
WI,0
WI,0
WI,0
WI,"219,530"
WI,"8,923"
WI,"1,214,602"
WI,0
WI,"306,496"
WI,164
WI,0
WI,0
WI,"727,831"
WI,0
WI,"19,474"
WI,"17,486,719"
WI,"53,975"
WI,"2,553"
WY,"75,423"
WY,"53,510,287"
WY,"93,155"
WY,"52,306,863"
WY,"2,027,569"
WY,"701,709"
WY,"147,166"
WY,"1,056,110"
WY,"954,636"
WY,"176,217"
WY,"606,752"
TX,"312,511"
TX,0
TX,"48,552"
WI,"332,151"
ID,"158,100"
OR,"402,433"
OR,"273,749"
UT,"25,273"
CA,"1,768"
CA,"8,652"
MD,"7,200"
MD,0
MD,"36,499"
MD,0
OH,"1,920,106"
UT,"61,781"
TX,0
TX,"140,853"
LA,"106,141,720"
WI,0
WI,"41,990"
WI,"21,367,650"
TX,"959,335"
TX,"19,712,138"
TX,"1,305,215"
TX,"11,922,484"
TX,"874,136"
OK,"1,001,502"
OK,0
OK,"6,086,730"
AZ,"137,018,597"
AZ,"244,601"
NJ,"120,505"
NJ,"1,962,887"
MI,"86,891,449"
MI,"97,223,401"
AL,"80,034,328"
AL,"67,010,785"
AL,0
AL,"3,198,502"
AL,"177,680,720"
WV,0
WV,"220,895"
WV,0
WV,"73,923,857"
OH,"151,174"
AZ,"109,015,305"
AZ,"98,880,348"
AZ,"117,310,346"
AR,"126,975"
AR,"85,026,563"
MD,"80,485,782"
MD,"76,207,770"
MA,"320,715"
CA,0
NC,"78,753,833"
NC,"74,165,967"
NC,"79,328,975"
IL,0
IL,"47,006"
IL,"27,917,681"
IL,0
IL,0
IL,"56,533"
IL,"33,661,321"
IL,0
KY,"30,289,725"
KY,"130,155"
OH,"77,752,142"
OH,"3,446"
OH,"424,056"
OH,"114,318,822"
CO,"2,065"
CO,"185,564"
CO,"75,160,230"
IL,"99,413,276"
IL,"102,815,792"
IL,"106,451,876"
IL,"103,174,523"
IL,"104,798,832"
IL,"97,454,355"
ND,0
ND,"53,165"
ND,"90,596,658"
ND,0
OH,0
OH,"15,325,852"
OH,"43,071"
MI,"3,990,303"
MI,"3,620"
MI,"139,121"
MI,"78,873,220"
MI,0
MI,"2,275,680"
MI,"2,066"
MI,"6,509,772"
MI,975
MI,0
SC,"96,906,520"
SC,"99,428,799"
NC,"99,348,625"
NC,"108,302,320"
PA,"75,433,509"
PA,"77,763,222"
KY,"77,020,190"
KY,"174,153"
KY,"636,163"
KY,0
KY,0
FL,0
FL,0
FL,0
FL,"49,185,255"
FL,"16,173,169"
FL,"1,442,639"
FL,0
FL,0
FL,"468,365"
FL,"57,053"
FL,"78,203,487"
FL,"21,215,992"
FL,"1,364,513"
FL,"80,005,138"
FL,"82,743,861"
FL,"346,906"
FL,"314,844"
MA,"323,967"
MA,"7,279"
GA,"77,301,306"
GA,"73,282,746"
GA,"3,566"
GA,"28,917,753"
GA,"90,864"
LA,0
LA,"6,683,154"
LA,"45,391,557"
HI,0
HI,0
HI,"2,251,551"
MN,"1,996"
MN,"360,705"
CA,957
CA,"44,987"
MS,"1,425,821"
MS,"13,550"
IA,0
IA,"126,275"
KS,"28,218"
KS,"97,687"
KS,"43,418"
KS,"10,589,822"
MO,"309,439"
MO,"76,352,754"
KS,"174,312"
KS,"105,512,762"
KY,"11,758,415"
